93.33333333333333,93.33333333333333,90.0,90.0,90.0,90.0,93.33333333333333,86.66666666666667,93.33333333333333,83.33333333333334
93.33333333333333,90.0,90.0,86.66666666666667,93.33333333333333,93.33333333333333,90.0,93.33333333333333,93.33333333333333,76.66666666666667
93.33333333333333,90.0,90.0,90.0,96.66666666666667,90.0,90.0,93.33333333333333,86.66666666666667,90.0
90.0,90.0,90.0,93.33333333333333,90.0,93.33333333333333,93.33333333333333,86.66666666666667,80.0,93.33333333333333
96.66666666666667,93.33333333333333,83.33333333333334,93.33333333333333,90.0,90.0,83.33333333333334,90.0,33.33333333333333,33.33333333333333
90.0,90.0,93.33333333333333,93.33333333333333,86.66666666666667,86.66666666666667,93.33333333333333,86.66666666666667,90.0,93.33333333333333
93.33333333333333,83.33333333333334,90.0,93.33333333333333,90.0,93.33333333333333,93.33333333333333,93.33333333333333,63.33333333333333,93.33333333333333
93.33333333333333,93.33333333333333,90.0,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,90.0
96.66666666666667,93.33333333333333,90.0,86.66666666666667,93.33333333333333,83.33333333333334,93.33333333333333,90.0,76.66666666666667,86.66666666666667
93.33333333333333,93.33333333333333,93.33333333333333,86.66666666666667,86.66666666666667,93.33333333333333,80.0,66.66666666666666,83.33333333333334,93.33333333333333
