96.66666666666667,96.66666666666667,90.0,93.33333333333333,96.66666666666667,93.33333333333333,90.0,96.66666666666667,93.33333333333333,93.33333333333333
93.33333333333333,83.33333333333334,86.66666666666667,96.66666666666667,93.33333333333333,90.0,96.66666666666667,90.0,93.33333333333333,93.33333333333333
96.66666666666667,93.33333333333333,86.66666666666667,93.33333333333333,96.66666666666667,90.0,93.33333333333333,86.66666666666667,96.66666666666667,93.33333333333333
96.66666666666667,93.33333333333333,90.0,86.66666666666667,86.66666666666667,86.66666666666667,96.66666666666667,96.66666666666667,90.0,93.33333333333333
93.33333333333333,93.33333333333333,93.33333333333333,96.66666666666667,93.33333333333333,89.65517241379311,90.0,93.33333333333333,90.0,90.0
93.33333333333333,93.33333333333333,96.66666666666667,96.66666666666667,96.66666666666667,90.0,86.66666666666667,96.66666666666667,96.66666666666667,93.33333333333333
96.66666666666667,93.33333333333333,93.33333333333333,93.33333333333333,96.66666666666667,96.66666666666667,96.66666666666667,90.0,90.0,86.66666666666667
93.10344827586206,96.66666666666667,93.33333333333333,93.33333333333333,90.0,96.66666666666667,96.66666666666667,96.66666666666667,96.66666666666667,80.0
96.66666666666667,96.66666666666667,96.66666666666667,93.33333333333333,96.66666666666667,93.33333333333333,93.33333333333333,93.33333333333333,93.33333333333333,96.66666666666667
93.33333333333333,96.66666666666667,90.0,96.66666666666667,96.66666666666667,86.66666666666667,93.33333333333333,96.66666666666667,96.66666666666667,96.66666666666667
